year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp
2012,kanagawa,17,1,"MAMIYAMA, YOSUKE",DPJ,3,1,0,18.4,37,5,3,46654,426043,60.6,7145062
2012,kanagawa,17,0,"TSUYUKI, JUNICHI",mirai,12,0,0,17.4,57,5,4,44013,426043,60.6,7176919
2012,kanagawa,17,0,"YOKOTA, EIJI",JCP,2,0,0,3.9,55,5,5,9848,426043,60.6,2032343
2012,kanagawa,18,2,"YAMAGIWA, DAISHIRO",LDP,1,3,1,40.9,44,5,1,82333,351874,59.1,6169806
2012,kanagawa,18,0,"FUNAKAWA, JIRO",your,14,0,0,21.8,45,5,2,43873,351874,59.1,4656997
2012,kanagawa,18,1,"AMIYA, SHINSUKE",DPJ,3,1,0,17,55,5,3,34205,351874,59.1,8225191
2012,kanagawa,18,1,"HIDAKA, TAKESHI",mirai,12,3,0,12.6,47,5,4,25279,351874,59.1,5168607
2012,kanagawa,18,0,"YAMAZAKI, MASAKO",JCP,2,0,0,7.7,59,5,5,15514,351874,59.1,2193092
2012,kochi,1,1,"FUKUI, TERU",LDP,1,4,1,42,59,4,1,44027,213852,50.2,8403329
2012,kochi,1,0,"OISHI, SO",DPJ,3,0,0,24.7,32,4,2,25944,213852,50.2,11665582
2012,kochi,1,2,"HARUNA, NAOAKI",JCP,2,1,0,17.7,53,4,3,18562,213852,50.2,1905142
2012,kochi,1,0,"FUJIMURA, SHINYA",NIK,11,0,0,15.6,35,4,4,16331,213852,50.2,4422149
2012,kochi,2,1,"NAKATANI, GEN",LDP,1,8,1,73.6,55,2,1,76662,212232,52.5,4410730
2012,kochi,2,0,"OKADA, YOSHIHIDE",JCP,2,0,0,26.4,54,2,2,27513,212232,52.5,1828191
2012,kochi,3,1,"YAMAMOTO, YUJI",LDP,1,8,1,71.3,60,2,1,80547,203712,59.4,7352952
2012,kochi,3,0,"HASHIMOTO, YOICHI",JCP,2,0,0,28.7,62,2,2,32427,203712,59.4,2442940
2012,kumamoto,1,2,"KIHARA, MINORU",LDP,1,2,1,46.4,43,5,1,94368,370689,57,9930608
2012,kumamoto,1,1,"MATSUNO, YORIHISA",NIK,11,5,2,32.6,52,5,2,66195,370689,57,10267451
2012,kumamoto,1,0,"IKEZAKI, ICHIRO",DPJ,3,0,0,13.9,60,5,3,28229,370689,57,7321771
2012,kumamoto,1,0,"YAMABE, YOSHI",JCP,2,0,0,5.9,46,5,4,12012,370689,57,2372034
2012,kumamoto,1,0,"KURATA, CHIYOKI",independent,99,0,0,1.2,62,5,5,2472,370689,57,40556
2012,kumamoto,2,1,"NODA, TAKESHI",LDP,1,14,1,53.5,71,5,1,88744,304176,56.5,23593097
2012,kumamoto,2,0,"HONDA, AKIKO",your,14,0,0,20.1,41,5,2,33283,304176,56.5,2771934
2012,kumamoto,2,0,"HAMADA, TAIZO",DPJ,3,0,0,15.6,42,5,3,25891,304176,56.5,5716361
2012,kumamoto,2,1,"FUKUSHIMA, KENICHIRO",mirai,12,1,0,6.9,46,5,4,11520,304176,56.5,4636856
2012,kumamoto,2,0,"MATSUYAMA, KUNIO",JCP,2,0,0,3.8,59,5,5,6358,304176,56.5,1806211
2012,kumamoto,3,1,"SAKAMOTO, TETSUSHI",LDP,1,4,1,58.7,62,4,1,95651,272616,61.5,10227178
2012,kumamoto,3,0,"HONDA, KOICHI",NIK,11,0,0,23.7,45,4,2,38548,272616,61.5,5685085
2012,kumamoto,3,0,"MORIMOTO, YASUHITO",DPJ,3,0,0,12.6,34,4,3,20497,272616,61.5,6961234
2012,kumamoto,3,0,"AZUMA, NATSUKO",JCP,2,0,0,5,43,4,4,8197,272616,61.5,1703567
2012,kumamoto,4,1,"SONODA, HIROYUKI",NIK,11,9,1,65.9,70,3,1,102975,293234,58.1,6169038
2012,kumamoto,4,2,"YAGAMI, MASAYOSHI",independent,99,2,0,23.5,52,3,2,36652,293234,58.1,1668047
2012,kumamoto,4,0,"MINOTA, YOKO",JCP,2,0,0,10.6,61,3,3,16585,293234,58.1,1975938
2012,kumamoto,5,1,"KANEKO, KYOSUKE",LDP,1,5,1,64.5,51,3,1,90553,240729,60.5,9167425
2012,kumamoto,5,1,"NAKAJIMA, TAKATOSHI",SDP,9,1,0,30,69,3,2,42118,240729,60.5,4228680
2012,kumamoto,5,0,"HASHIDA, YOSHIAKI",JCP,2,0,0,5.5,57,3,3,7691,240729,60.5,819873
2012,kyoto,1,1,"IBUKI, BUNMEI",LDP,1,10,1,33.2,74,6,1,69287,381942,56.1,16681143
2012,kyoto,1,0,"TASAKA, IKUTA",NIK,11,0,0,22.7,60,6,2,47273,381942,56.1,8046351
2012,kyoto,1,1,"KOKUTA, KEIJI",JCP,2,7,2,19.8,65,6,3,41349,381942,56.1,4368573
2012,kyoto,1,1,"TAIRA, YOMOYUKI",your,14,1,0,11.8,53,6,4,24591,381942,56.1,5848836
2012,kyoto,1,0,"YUNO, MEGUMI",DPJ,3,0,0,11.6,33,6,5,24129,381942,56.1,8896790
2012,kyoto,1,0,"TABE, YUJI",kofuku,7,0,0,0.9,36,6,6,1932,381942,56.1,2478206
2012,kyoto,2,1,"MAEHARA, SEIJI",DPJ,3,7,1,49.4,50,4,1,72170,266982,56.8,11392564
2012,kyoto,2,0,"UENAKA, KOJI",LDP,1,0,0,28.7,50,4,2,42017,266982,56.8,6953896
2012,kyoto,2,0,"HARA, TOSHISHI",JCP,2,0,0,16.8,45,4,3,24633,266982,56.8,4368345
2012,kyoto,2,0,"SATO, DAI",SDP,9,0,0,5.1,33,4,4,7416,266982,56.8,3390829
2012,kyoto,3,0,"MIYAZAKI, KENSUKE",LDP,1,1,1,31.6,31,4,1,58951,344013,55.7,7249658
2012,kyoto,3,1,"IZUMI, KENTA",DPJ,3,4,2,31.5,38,4,2,58735,344013,55.7,6881805
2012,kyoto,3,0,"YAMAUCHI, SEISUKE",NIK,11,0,0,22.5,47,4,3,41996,344013,55.7,2889270
2012,kyoto,3,0,"ISHIMURA, KAZUKO",JCP,2,0,0,14.3,62,4,4,26674,344013,55.7,3103941
2012,kyoto,4,0,"TANAK, HIDEYUKI",LDP,1,1,1,33.1,42,8,1,73162,394847,57.3,6990056
2012,kyoto,4,1,"KITAGAMI, KEIRO",DPJ,3,2,0,22.2,45,8,2,48934,394847,57.3,8193399
2012,kyoto,4,0,"HATAMOTO, KUNIE",NIK,11,0,0,16.6,58,8,3,36587,394847,57.3,6083844
2012,kyoto,4,0,"YOSHIDA, KOICHIB",JCP,2,0,0,11.4,38,8,4,25276,394847,57.3,3039501
2012,kyoto,4,0,"ISHIDA, TETSUO",your,14,0,0,6,62,8,5,13283,394847,57.3,4112226
2012,kyoto,4,2,"NAKAGAWA, YASUHIRO",independent,99,1,0,5.7,61,8,6,12505,394847,57.3,9021623
2012,kyoto,4,1,"TOYODA, JUNTARO",mirai,12,2,0,4.2,63,8,7,9271,394847,57.3,3267184
2012,kyoto,4,0,"WADA, MINA",kofuku,7,0,0,0.8,30,8,8,1745,394847,57.3,2323433
2012,kyoto,5,1,"TANIGAKI, SADAKAZU",LDP,1,11,1,56.5,67,4,1,87879,253719,63.3,6981005
2012,kyoto,5,1,"OBARA, MAI",DPJ,3,1,0,25.1,38,4,2,39009,253719,63.3,7247467
2012,kyoto,5,0,"YOSHIDA, SAYUMI",JCP,2,0,0,12.4,62,4,3,19225,253719,63.3,3414367
2012,kyoto,5,0,"NUMATA, NORIO",mirai,12,0,0,6.1,65,4,4,9434,253719,63.3,4796449
2012,kyoto,6,1,"YAMANOI, KAZUNORI",DPJ,3,5,1,33.5,50,4,1,89672,450247,61,10921795
2012,kyoto,6,0,"ANDO, HIROSHI",LDP,1,0,2,30.3,47,4,2,80990,450247,61,10746912
2012,kyoto,6,2,"SHIMIZU, KOICHIRO",NIK,11,1,0,26.1,66,4,3,69691,450247,61,4496668
2012,kyoto,6,0,"KAMIJO, RYOICHI",JCP,2,0,0,10.1,26,4,4,26938,450247,61,2746906
2012,mie,1,1,"KAWASAKI, JIRO",LDP,1,10,1,47.3,65,4,1,88989,307509,62.6,13065649
2012,mie,1,0,"MATSUDA, NAOHISA",NIK,11,0,0,29.2,58,4,2,54970,307509,62.6,5375860
2012,mie,1,0,"HASHIMOTO, CHIAKI",DPJ,3,0,0,15.4,44,4,3,29041,307509,62.6,8724419
2012,mie,1,0,"OKANO, EMI",JCP,2,0,0,8,60,4,4,15059,307509,62.6,588529
2012,mie,2,1,"NAKAGAWA, MASAHARU",DPJ,3,6,1,43.1,62,5,1,79908,328474,57.9,10216782
2012,mie,2,0,"SHIMADA, YOSHIKAZU",LDP,1,1,2,28.8,42,5,2,53375,328474,57.9,4801508
2012,mie,2,0,"CHIDO, NAOTO",NIK,11,0,0,18.7,45,5,3,34644,328474,57.9,6145013
2012,mie,2,0,"NAKANO, TAKESHI",JCP,2,0,0,7.3,38,5,4,13537,328474,57.9,613071
2012,mie,2,0,"IMAMURA, SHOICHI",independent,99,0,0,2,65,5,5,3756,328474,57.9,157500
2012,mie,3,1,"OKADA, KATSUYA",DPJ,3,8,1,64.1,59,3,1,126679,338689,60.1,9749916
2012,mie,3,0,"SAKURAI, HIROSHI",LDP,1,1,2,27.8,56,3,2,54903,338689,60.1,4430097
2012,mie,3,0,"KAMAI, TOSHIYUKI",JCP,2,0,0,8.1,30,3,3,16009,338689,60.1,817893
2012,mie,4,1,"TAMURA, NORIHISA",LDP,1,6,1,57.5,48,3,1,86131,242526,63.5,5579040
2012,mie,4,1,"MORIMOTO, TETSUO",DPJ,3,2,0,34.7,63,3,2,51943,242526,63.5,5539991
2012,mie,4,0,"NAKAGAWAM, MINEI",JCP,2,0,0,7.8,45,3,3,11636,242526,63.5,516818
2012,mie,5,1,"MITSUYA, NORIO",LDP,1,4,1,58.9,62,3,1,101327,281210,63.3,7737227
2012,mie,5,1,"FUJITA, DAISUKE",DPJ,3,1,0,32.8,36,3,2,56489,281210,63.3,7317538
2012,mie,5,0,"NAITO, KOICHI",JCP,2,0,0,8.3,48,3,3,14293,281210,63.3,801401
2012,miyagi,1,2,"DOI, TORU",LDP,1,1,1,39.2,54,6,1,87482,415768,55.2,11705920
2012,miyagi,1,1,"KORI, KAZUKO",DPJ,3,3,2,27.3,55,6,2,60916,415768,55.2,6847976
2012,miyagi,1,0,"HAYASHI, HIROKI",your,14,1,2,17.2,35,6,3,38316,415768,55.2,5516008
2012,miyagi,1,0,"YOKOTA, KOKUTO",mirai,12,0,0,7.4,47,6,4,16557,415768,55.2,5346410
2012,miyagi,1,0,"KADONO, TATSUYA",JCP,2,0,0,6,53,6,5,13454,415768,55.2,1730835
2012,miyagi,1,0,"KUWASHIMA, TAKASHI",SDP,9,0,0,2.9,33,6,6,6547,415768,55.2,3714615
2012,miyagi,2,1,"AKIBA, KENYA",LDP,1,4,1,33.5,50,6,1,76595,429416,54.6,9706184
2012,miyagi,2,2,"NAKANO, MASASHI",NIK,11,1,0,19.8,64,6,2,45316,429416,54.6,8610465
2012,miyagi,2,2,"KONNO, TOGO",DPJ,3,2,0,15.3,64,6,3,35085,429416,54.6,6264708
2012,miyagi,2,1,"SATO, YOSUNORI",mirai,12,1,0,15,43,6,4,34348,429416,54.6,5617402
2012,miyagi,2,0,"KIKUCHI, FUMIHIRO",your,14,0,0,10.1,52,6,5,23138,429416,54.6,5346528
2012,miyagi,2,0,"FUKUSHIMA, KAZUE",JCP,2,0,0,6.3,52,6,6,14494,429416,54.6,1351182
2012,miyagi,3,2,"NISHIMURA, AKIHIRO",LDP,1,3,1,58.2,52,3,1,88801,283645,55.9,8101697
2012,miyagi,3,1,"HASHIMOTO, KIYOHITO",DPJ,3,2,0,31,41,3,2,47298,283645,55.9,6618071
2012,miyagi,3,0,"YOSHIDA, TSUYOSHI",JCP,2,0,0,10.7,31,3,3,16370,283645,55.9,1235744
2012,miyagi,4,2,"ITO, SHINTARO",LDP,1,4,1,44.3,59,5,1,80250,335608,55.7,5767588
2012,miyagi,4,1,"ISHIYAMA, YOSHITAKA",DPJ,3,1,0,29.9,42,5,2,54253,335608,55.7,8239600
2012,miyagi,4,0,"HATANAKA, MASAKI",NIK,11,0,0,17,38,5,3,30722,335608,55.7,6153951
2012,miyagi,4,0,"TOTSUKAWA, HISASHI",JCP,2,0,0,7.4,30,5,4,13492,335608,55.7,1507100
2012,miyagi,4,0,"MURAKAMI, YOSHIAKI",kofuku,7,0,0,1.4,40,5,5,2518,335608,55.7,2589379
2012,miyagi,5,1,"AZUMI, JUN",DPJ,3,5,1,57.9,50,5,1,62928,211113,52.9,6244530
2012,miyagi,5,0,"OKUBO, MIYO",LDP,1,1,2,27.7,36,5,2,30138,211113,52.9,5621552
2012,miyagi,5,0,"ABE, NOBUKO",mirai,12,0,0,7.4,49,5,3,8029,211113,52.9,1402967
2012,miyagi,5,0,"WATANABE, MASAAKI",JCP,2,0,0,5.6,59,5,4,6046,211113,52.9,1169858
2012,miyagi,5,0,"SUSO, HIROTOSHI",independent,99,0,0,1.5,53,5,5,1621,211113,52.9,.
2012,miyagi,6,1,"ONODERA, ITSUNORI",LDP,1,5,1,78.1,52,3,1,97405,221503,57.4,5635144
2012,miyagi,6,2,"KAMATA, SAYURI",DPJ,3,2,0,16.8,47,3,2,20961,221503,57.4,8022588
2012,miyagi,6,0,"KOMURA, NAOYA",JCP,2,0,0,5.1,29,3,3,6349,221503,57.4,1332443
2012,miyazaki,1,0,"TAKEI, SHUNSUKE",LDP,1,1,1,41.4,37,6,1,78392,347429,55.8,5346426
2012,miyazaki,1,1,"KAWAMURA, SHUZABURO",DPJ,3,1,0,22.6,63,6,2,42748,347429,55.8,10471799
2012,miyazaki,1,2,"NAKAYAMA, NARIAKI",NIK,11,7,2,19.6,69,6,3,37198,347429,55.8,6826726
2012,miyazaki,1,0,"TOYAMA, ITSUKI",mirai,12,0,0,8.1,36,6,4,15300,347429,55.8,8523337
2012,miyazaki,1,0,"MATSUYA,A HIDETOSHI",SDP,9,0,0,4.4,56,6,5,8414,347429,55.8,2783097
2012,miyazaki,1,0,"MATSUMOTO, TAKASHI",JCP,2,0,0,3.9,51,6,6,7475,347429,55.8,1060207
2012,miyazaki,2,1,"ETO, TAKU",LDP,1,3,1,68.3,52,3,1,113432,290374,58.9,12010277
2012,miyazaki,2,1,"DOKYU, SEIICHIRO",DPJ,3,1,0,24.7,59,3,2,41070,290374,58.9,4809988
2012,miyazaki,2,0,"YOSHIDA, TAKAYUKI",JCP,2,0,0,7,57,3,3,11545,290374,58.9,1052065
2012,miyazaki,3,1,"FURUKAWA, YOSHIHISA",LDP,1,3,1,81.8,47,2,1,119174,290170,52.4,6908893
2012,miyazaki,3,0,"ORAI, HITORI",JCP,2,0,0,18.2,67,2,2,26533,290170,52.4,2197784
2012,nagano,1,1,"SHINOHARA, TAKASHI",DPJ,3,4,1,36.6,64,4,1,89400,427377,58.8,6241660
2012,nagano,1,0,"KOMATSU, HIROSHI",LDP,1,1,2,32.7,51,4,2,79860,427377,58.8,11790119
2012,nagano,1,0,"MIYAZAWA, TAKAHITO",NIK,11,1,2,19.6,57,4,3,47870,427377,58.8,4932957
2012,nagano,1,0,"TAKEDA, RYOSUKE",JCP,2,0,0,11.1,33,4,4,27119,427377,58.8,1461926
2012,nagano,2,0,"MOTAI, SHUNSUKE",LDP,1,1,1,39.5,56,5,1,93092,386742,62.8,5395255
2012,nagano,2,1,"SHIMOJO, MITSU",DPJ,3,3,0,27.3,56,5,2,64278,386742,62.8,7653799
2012,nagano,2,0,"MOMOSE, TOMOYUKI",NIK,11,1,2,21,29,5,3,49489,386742,62.8,6532011
2012,nagano,2,0,"KITAMURA, MASAHIRO",JCP,2,0,0,11.3,50,5,4,26626,386742,62.8,1598667
2012,nagano,2,0,"AJIOKA, JINJI",kofuku,7,0,0,0.9,53,5,5,2239,386742,62.8,1897241
2012,nagano,3,0,"TERASHIMA, YOSHIYUKI",DPJ,3,1,1,27.8,59,5,1,69843,400439,64.2,6549180
2012,nagano,3,0,"IDE, YOSEI",your,14,1,2,26.9,35,5,2,67750,400439,64.2,4539031
2012,nagano,3,0,"KIMURA, HITOSHI",LDP,1,1,2,24.9,48,5,3,62539,400439,64.2,14934227
2012,nagano,3,0,"IDE, YASUSUKE",NIK,11,0,0,11.9,44,5,4,29905,400439,64.2,6136587
2012,nagano,3,0,"IWAYA, SHOSUKE",JCP,2,0,0,8.5,59,5,5,21433,400439,64.2,2152725
2012,nagano,4,1,"GOTO, SHIGEYUKI",LDP,1,4,1,43.9,57,4,1,68083,246633,65.4,12543235
2012,nagano,4,1,"YAZAKI, KOJI",DPJ,3,1,0,30.3,53,4,2,47089,246633,65.4,7474327
2012,nagano,4,0,"MIURA, SHIGEKI",mirai,12,0,0,13.2,43,4,3,20462,246633,65.4,3200288
2012,nagano,4,0,"UEDA, HIDEAKI",JCP,2,0,0,12.6,58,4,4,19552,246633,65.4,2575302
2012,nagano,5,2,"MIYASHITA, ICHIRO",LDP,1,3,1,52.3,54,5,1,99225,288040,68,14088047
2012,nagano,5,1,"KATO, MANABU",mirai,12,1,0,16.2,43,5,2,30737,288040,68,5096479
2012,nagano,5,0,"HANAOKA, AKIHISA",DPJ,3,0,0,13.7,33,5,3,26079,288040,68,8214878
2012,nagano,5,0,"MISAWA, YOSHIO",JCP,2,0,0,9.9,68,5,4,18723,288040,68,1599326
2012,nagano,5,0,"IKEDA, YUKIYO",SDP,9,0,0,8,40,5,5,15135,288040,68,3299142
2012,nagasaki,1,2,"TOMIOKA, TSUTOMU",LDP,1,2,1,48.2,64,3,1,92624,349297,56.8,11587078
2012,nagasaki,1,1,"TAKAGI, YOSHIAKI",DPJ,3,8,2,42.7,66,3,2,82088,349297,56.8,12796086
2012,nagasaki,1,0,"MAKIYAMA, TAKASHI",JCP,2,0,0,9.1,55,3,3,17534,349297,56.8,1190300
2012,nagasaki,2,0,"KATO, KANJI",LDP,1,1,1,48.2,66,5,1,93448,330346,60.5,5429759
2012,nagasaki,2,0,"OKUMURA, SHINTARO",independent,99,0,0,26.3,58,5,2,51002,330346,60.5,6551038
2012,nagasaki,2,1,"KAWAGOE, TAKAHIRO",DPJ,3,1,0,18.9,69,5,3,36602,330346,60.5,7953618
2012,nagasaki,2,0,"YAZAKI, KATSUMI",JCP,2,0,0,4.8,63,5,4,9240,330346,60.5,927960
2012,nagasaki,2,0,"MORI, FUMIYOSHI",independent,99,0,0,1.9,63,5,5,3625,330346,60.5,150823
2012,nagasaki,3,1,"TANIGAWA, YOICHI",LDP,1,4,1,53.5,71,3,1,69903,209222,65.5,12946620
2012,nagasaki,3,1,"YAMADA, MASAHIKO",mirai,12,5,0,40.2,70,3,2,52536,209222,65.5,9986115
2012,nagasaki,3,0,"ISHIMARU, KANJI",JCP,2,0,0,6.3,63,3,3,8301,209222,65.5,775720
2012,nagasaki,4,1,"KITAMURA, SEIGO",LDP,1,5,1,51.3,65,4,1,81771,275931,59.7,5782254
2012,nagasaki,4,1,"MIYAJIMA, DAISUKE",DPJ,3,2,0,33.8,49,4,2,53918,275931,59.7,9745443
2012,nagasaki,4,0,"SUETSUGU, SEIICHI",mirai,12,0,0,10.8,50,4,3,17269,275931,59.7,3671203
2012,nagasaki,4,0,"ISHIKAWA, SATORU",JCP,2,0,0,4.1,60,4,4,6500,275931,59.7,667005
2012,nara,1,1,"MABUCHI, SUMIO",DPJ,3,4,1,37.9,52,4,1,68712,295460,62.9,5395617
2012,nara,1,0,"KOBAYASHI, SHIGEKI",LDP,1,1,2,33.6,48,4,2,61043,295460,62.9,6430581
2012,nara,1,0,"ONO, YUJI",NIK,11,0,0,21.4,52,4,3,38791,295460,62.9,6519780
2012,nara,1,0,"ITO, KUMIKO",JCP,2,0,0,7.1,66,4,4,12954,295460,62.9,1556926
2012,nara,2,1,"TAKAICHI, SANAE",LDP,1,6,1,46.7,51,5,1,86747,297375,63.9,15377023
2012,nara,2,0,"NAMIGA, KEN",NIK,11,0,0,24.2,33,5,2,45014,297375,63.9,4861720
2012,nara,2,0,"HYAKUTAKE, TAKERU",DPJ,3,0,0,12,37,5,3,22321,297375,63.9,18680610
2012,nara,2,2,"NAKAMURA, TETSUJI",mirai,12,2,0,10.3,41,5,4,19200,297375,63.9,4602841
2012,nara,2,0,"NAKANO, AKEMI",JCP,2,0,0,6.7,64,5,5,12444,297375,63.9,1747054
2012,nara,3,2,"OKUNO, SHINSUKE",LDP,1,3,1,43.1,68,4,1,76073,291732,62.3,11663543
2012,nara,3,0,"SAIHO, MASAYOSHI",NIK,11,0,0,28.3,45,4,2,49928,291732,62.3,4875205
2012,nara,3,1,"YOSHIKAWA, MASASHIGE",DPJ,3,1,0,20.4,49,4,3,35974,291732,62.3,6165895
2012,nara,3,0,"MAMETA, SHIKO",JCP,2,0,0,8.2,59,4,4,14466,291732,62.3,1666120
2012,nara,4,0,"TANOSE, TAIDO",LDP,1,1,1,50.6,38,4,1,82125,263526,63.5,10564751
2012,nara,4,0,"MATSUNAMI, TAKEHISA",NIK,11,0,0,22.1,45,4,2,35969,263526,63.5,6355316
2012,nara,4,1,"ONISHI, TAKANORI",DPJ,3,1,0,21.9,56,4,3,35636,263526,63.5,9739902
2012,nara,4,0,"YAMAZAKI, TAYO",JCP,2,0,0,5.4,62,4,4,8723,263526,63.5,1459287
2012,niigata,1,0,"ISHIZAKI, TORU",LDP,1,1,1,44.1,28,4,1,97010,428456,53.2,4489822
2012,niigata,1,1,"NISHIMURA, CHINAMI",DPJ,3,3,0,35.6,45,4,2,78283,428456,53.2,8451396
2012,niigata,1,0,"UCHIYAMA, KO",mirai,12,0,0,12.6,31,4,3,27749,428456,53.2,3288562
2012,niigata,1,0,"TAKEDA, KATSUHIDE",JCP,2,0,0,7.8,48,4,4,17071,428456,53.2,1180663
2012,niigata,2,0,"HOSODA, KENICHI",LDP,1,1,1,45.5,48,4,1,81537,309710,60.2,5417089
2012,niigata,2,1,"WASHIO, EIICHIRO",DPJ,3,3,2,38.7,35,4,2,69389,309710,60.2,7876375
2012,niigata,2,0,"WATANABE, HIDEAKI",SDP,9,0,0,10.1,62,4,3,18169,309710,60.2,4579334
2012,niigata,2,0,"MIYAJI, TOSHIHIRO",JCP,2,0,0,5.6,54,4,4,10042,309710,60.2,1062884
2012,niigata,3,1,"SAITO, HIROAKI",LDP,1,1,1,50.2,36,4,1,92280,318635,59.6,7214256
2012,niigata,3,1,"KUROIWA, TAKAHIRO",DPJ,3,1,0,41.4,46,4,2,76135,318635,59.6,6931279
2012,niigata,3,0,"TANAK, SHIICHI",JCP,2,0,0,6.2,50,4,3,11465,318635,59.6,841602
2012,niigata,3,0,"MIMURA, EIICHI",independent,99,0,0,2.2,66,4,4,4075,318635,59.6,.
2012,niigata,4,0,"KANEKO, MIE",LDP,1,1,1,42.6,34,4,1,80514,318807,60.8,6566943
2012,niigata,4,1,"KIKUTA, MAKIKO",DPJ,3,4,2,35.2,43,4,2,66457,318807,60.8,8342224
2012,niigata,4,2,"KURIHARA, HIROHISA",NIK,11,3,0,17,65,4,3,32181,318807,60.8,5193140
2012,niigata,4,0,"MISHIZAWA, HIROSHI",JCP,2,0,0,5.2,32,4,4,9908,318807,60.8,1074925
2012,niigata,5,1,"NAGASHIMA, TADAYOSHI",LDP,1,3,1,45.7,61,4,1,80488,282118,63.8,5888187
2012,niigata,5,1,"TANAKA, MAKIKO",DPJ,3,6,0,29.3,68,4,2,51503,282118,63.8,7560291
2012,niigata,5,0,"YONEYAMA, RYOICHI",NIK,11,0,0,20.3,45,4,3,35720,282118,63.8,4325213
2012,niigata,5,0,"HATTORI, KOICHI",JCP,2,0,0,4.7,43,4,4,8296,282118,63.8,2495493
2012,niigata,6,2,"TAKATORI, SHUICHI",LDP,1,2,1,55.1,52,3,1,98676,292581,63.4,8819536
2012,niigata,6,1,"TSUTSUI, NOBUTAKA",DPJ,3,5,0,37.2,68,3,2,66564,292581,63.4,2210200
2012,niigata,6,0,"TAKAHASHI, MIKIKO",JCP,2,0,0,7.8,53,3,3,13914,292581,63.4,1028820
2012,oita,1,0,"ANAMI, YOICHI",LDP,1,0,1,39.9,43,6,1,84848,367858,59.1,16352218
2012,oita,1,1,"KIRA, SHUJI",DPJ,3,3,0,35,54,6,2,74590,367858,59.1,5688388
2012,oita,1,0,"KURUHARE, HIROSHI",NIK,11,0,0,16.1,42,6,3,34367,367858,59.1,6572372
2012,oita,1,0,"YAMAMOTO, SHIGERU",JCP,2,0,0,4.4,61,6,4,9316,367858,59.1,1555710
2012,oita,1,0,"KOTEGAWA, HIROICHI",mirai,12,0,0,4,45,6,5,8586,367858,59.1,4238455
2012,oita,1,0,"SOMEYA, SEIJI",independent,99,0,0,0.5,48,6,6,1149,367858,59.1,2382070
2012,oita,2,1,"ETO, SEISHIRO",LDP,1,9,1,51.4,71,4,1,94666,297518,63.7,13498735
2012,oita,2,0,"YOSHIKAWA, GEN",SDP,9,0,2,25.4,46,4,2,46786,297518,63.7,6890732
2012,oita,2,0,"TAKEUCHI, NORIHIKO",NIK,11,0,0,17.2,43,4,3,31779,297518,63.7,5377144
2012,oita,2,0,"YAMASHITA, KAI",JCP,2,0,0,6,35,4,4,11008,297518,63.7,1166850
2012,oita,3,1,"IWAYA, TAKESHI",LDP,1,6,1,50.3,55,4,1,100606,316700,64.5,8112671
2012,oita,3,1,"YOKOMITSU, KATSUHIKO",DPJ,3,6,0,31.5,69,4,2,62949,316700,64.5,15602109
2012,oita,3,0,"KAMI, MASATOSHI",your,14,0,0,14,36,4,3,28013,316700,64.5,5799456
2012,oita,3,0,"OTSUKA, MITSUYOSHI",JCP,2,0,0,4.2,57,4,4,8301,316700,64.5,783344
2012,okayama,1,1,"AISAWA, ICHIRO",LDP,1,8,1,56.3,58,5,1,100960,348940,52.8,11030806
2012,okayama,1,1,"TAKAI, TAKASHI",DPJ,3,1,0,23,43,5,2,41258,348940,52.8,6637700
2012,okayama,1,0,"AKAGI, MASAYUKI",your,14,0,0,13.6,37,5,3,24370,348940,52.8,4754782
2012,okayama,1,0,"KAKIUCHI, YUICHI",JCP,2,0,0,5.7,48,5,4,10291,348940,52.8,934815
2012,okayama,1,0,"YASUHARA, SONOE",kofuku,7,0,0,1.4,50,5,5,2480,348940,52.8,2893638
2012,okayama,2,0,"YAMASHITA, TAKASHI",LDP,1,1,1,52.8,47,3,1,82061,288235,55.6,19366527
2012,okayama,2,1,"TSUMURA, KEISUKE",DPJ,3,4,2,37,41,3,2,57573,288235,55.6,7184450
2012,okayama,2,0,"INOUE, MOTOKO",JCP,2,0,0,10.2,65,3,3,15789,288235,55.6,1377881
2012,okayama,3,1,"HIRANUMA, TAKEO",NIK,11,11,1,44.8,73,4,1,73752,287873,58.5,10421796
2012,okayama,3,1,"ABE, TOSHIKO",LDP,1,2,2,32.8,53,4,2,53986,287873,58.5,11080512
2012,okayama,3,0,"NISHIMURA, KEITO",DPJ,3,0,0,17.7,37,4,3,29095,287873,58.5,6941221
2012,okayama,3,0,"FURUMATSU, KUNIMATSU",JCP,2,0,0,4.8,67,4,4,7904,287873,58.5,1235511
2012,okayama,4,2,"HASHIMOTO, GAKU",LDP,1,2,1,46.4,38,4,1,91155,367067,54.4,6426482
2012,okayama,4,1,"YUNOKI, MICHIYOSHI",DPJ,3,2,2,32.7,40,4,2,64293,367067,54.4,12009433
2012,okayama,4,0,"AKAZAWA, MIKIO",NIK,11,0,0,15.2,51,4,3,29798,367067,54.4,3865953
2012,okayama,4,0,"SUMA, NOBUKO",JCP,2,0,0,5.7,46,4,4,11125,367067,54.4,1640097
2012,okayama,5,1,"KATO, KATSUNOBU",LDP,1,4,1,66.7,57,3,1,101117,279385,55.9,12830556
