year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp,party
2012,tokyo,22,2,"ITO, TATSUYA",,1,6,1,40.0,51,6,1,115290,"462,725",64.4,2577536,LDP
2012,tokyo,22,1,"YAMAHANA, IKUO",,3,3,0,23.0,45,6,2,66210,"462,725",64.4,10879386,DPJ
2012,tokyo,22,0,"SHIKANO, AKIRA",,11,0,0,14.1,39,6,3,40698,"462,725",64.4,4514482,NIK
2012,tokyo,22,0,"TSUYAMA, KEN",,14,0,0,13.1,39,6,4,37805,"462,725",64.4,5590618,your
2012,tokyo,22,0,"SAKAUCHI, JUN",,2,0,0,8.9,51,6,5,25740,"462,725",64.4,3140886,JCP
2012,tokyo,22,0,"IHARA, YOSHIHIRO",,7,0,0,0.8,57,6,6,2180,"462,725",64.4,735821,kofuku
2012,tokyo,23,0,"OGURA, AKINOBU",,1,1,1,30.2,31,6,1,87192,"463,214",64.3,3701343,LDP
2012,tokyo,23,1,"KUSHIBUCHI, MARI",,3,1,0,22.1,45,6,2,63969,"463,214",64.3,3919821,DPJ
2012,tokyo,23,0,"ITO, SHUNSUKE",,11,0,0,20.5,33,6,3,59166,"463,214",64.3,10182904,NIK
2012,tokyo,23,0,"SHIRAKAWA, TETSUYA",,14,0,0,13.7,31,6,4,39676,"463,214",64.3,2505383,your
2012,tokyo,23,0,"MATSUMURA, RYOSUKE",,2,0,0,7.3,32,6,5,21006,"463,214",64.3,1340480,JCP
2012,tokyo,23,0,"ISHII, TAKASHI",,12,0,0,6.3,39,6,6,18125,"463,214",64.3,5592230,mirai
2012,tokyo,24,2,"HAGUDA, KOICHI",,1,3,1,44.2,49,5,1,121433,"455,220",62.2,15795645,LDP
2012,tokyo,24,1,"AKUTSU, YUKIHIKO",,3,3,0,22.1,56,5,2,60784,"455,220",62.2,9742658,DPJ
2012,tokyo,24,0,"KOBAYASHI, HIROYUKI",,14,0,0,14.9,40,5,3,40922,"455,220",62.2,2985229,your
2012,tokyo,24,0,"FUJII, YOSHIHORO",,11,0,0,10.9,37,5,4,30042,"455,220",62.2,3685779,NIK
2012,tokyo,24,0,"MINEGISHI, MASUO",,2,0,0,7.8,64,5,5,21448,"455,220",62.2,2042551,JCP
2012,tokyo,25,1,"INOUE, SHINJI",,1,4,1,54.4,43,5,1,100523,"319,662",59.9,5120446,LDP
2012,tokyo,25,1,"TAKEDA, HITSUAKI",,3,1,0,15.5,57,5,2,28751,"319,662",59.9,7364230,DPJ
2012,tokyo,25,0,"MATSUMOTO, TEPPEI",,11,0,0,14.7,34,5,3,27258,"319,662",59.9,4597647,NIK
2012,tokyo,25,0,"INOUE, SEN",,2,0,0,9.6,38,5,4,17720,"319,662",59.9,2131287,JCP
2012,tokyo,25,0,"MASUNA, TARO",,12,0,0,5.8,56,5,5,10689,"319,662",59.9,7883235,mirai
2012,tottori,1,1,"ISHIBA, SHIGERU",,1,9,1,84.5,55,3,1,124746,"254,800",60.7,7718724,LDP
2012,tottori,1,0,"TSUKADA, NARIYUKI",,2,0,0,11.9,48,3,2,17550,"254,800",60.7,1846908,JCP
2012,tottori,1,0,"IOUE, HIROSHI",,99,0,0,3.6,63,3,3,5325,"254,800",60.7,1300,independent
2012,tottori,2,1,"AKAZAWA, RYOSEI",,1,2,1,60.8,51,3,1,87395,"226,124",65.4,11716245,LDP
2012,tottori,2,1,"YUHARA, SHUNJI",,3,1,0,31.8,50,3,2,45728,"226,124",65.4,5553245,DPJ
2012,tottori,2,0,"FUKUZUMI, HIDEYUKI",,2,0,0,7.4,37,3,3,10584,"226,124",65.4,1035384,JCP
2012,toyama,1,0,"TABATA, HIROAKI",,1,1,1,48.6,39,4,1,70268,"262,477",56.3,16678594,LDP
2012,toyama,1,1,"MURAI, MUNEAKI",,3,3,0,29.8,39,4,2,43072,"262,477",56.3,15919064,DPJ
2012,toyama,1,0,"YOSHIDA, TOYOSHI",,99,0,0,16.8,42,4,3,24370,"262,477",56.3,4357468,independent
2012,toyama,1,0,"YAMADA, TETSUO",,2,0,0,4.9,65,4,4,7023,"262,477",56.3,568280,JCP
2012,toyama,2,1,"MIYAKOSHI, MITSUHIRO",,1,6,1,75.0,61,3,1,102251,"255,022",56.2,14126498,LDP
2012,toyama,2,0,"AZUMA, ATSUSHI",,9,0,0,18.6,52,3,2,25396,"255,022",56.2,5735214,SDP
2012,toyama,2,0,"TAKAHASHI, WATARU",,2,0,0,6.3,49,3,3,8646,"255,022",56.2,182472,JCP
2012,toyama,3,1,"TACHIBANA, KEIICHIRO",,1,2,1,77.1,51,3,1,162891,"378,864",57.8,11645637,LDP
2012,toyama,3,0,"HOZAWA, HIROAKI",,3,0,0,16.6,37,3,2,35024,"378,864",57.8,13279474,DPJ
2012,toyama,3,0,"IZUMINO, KAZUYUKI",,2,0,0,6.3,55,3,3,13400,"378,864",57.8,1544060,JCP
2012,wakayama,1,1,"KISHIMOTO, SHUHEI",,3,2,1,34.9,56,4,1,60577,"311,046",57.3,8313395,DPJ
2012,wakayama,1,0,"KADO, HIROFUMI",,1,1,2,34.8,47,4,2,60277,"311,046",57.3,10627673,LDP
2012,wakayama,1,2,"HAYSHI, JUN",,11,1,0,22.7,40,4,3,39395,"311,046",57.3,5399961,NIK
2012,wakayama,1,0,"KOKUJU, HIDEAKI",,2,0,0,7.6,52,4,4,13094,"311,046",57.3,272488,JCP
2012,wakayama,2,1,"ISHIDA, MASATOSHI",,1,5,1,52.6,60,4,1,72957,"229,965",62.0,10266762,LDP
2012,wakayama,2,1,"SAKAGUCHI, NAOTO",,11,2,2,26.1,49,4,2,36110,"229,965",62.0,4982590,NIK
2012,wakayama,2,0,"SAKAGUCHI, CHIKAHIRO",,3,0,0,12.7,52,4,3,17567,"229,965",62.0,3696558,DPJ
2012,wakayama,2,0,"YOSHIDA, MASAYA",,2,0,0,8.6,37,4,4,11942,"229,965",62.0,495000,JCP
2012,wakayama,3,1,"NIKAI, TOSHIHIRO",,1,10,1,60.4,73,3,1,112916,"296,790",65.2,5721574,LDP
2012,wakayama,3,0,"YAMASHITA, DAISUKE",,11,0,0,28.0,45,3,2,52358,"296,790",65.2,3900693,NIK
2012,wakayama,3,0,"HARA, YASUHISA",,2,0,0,11.5,61,3,3,21570,"296,790",65.2,1977855,JCP
2012,yamagata,1,1,"ENDO, TOSHIAKI",,1,5,1,54.6,62,3,1,102169,"305,571",63.0,10691093,LDP
2012,yamagata,1,1,"KANO, MICHIHIKO",,3,11,0,37.6,70,3,2,70411,"305,571",63.0,5847462,DPJ
2012,yamagata,1,0,"ISHIKAWA, WATARU",,2,0,0,7.7,39,3,3,14447,"305,571",63.0,1169962,JCP
2012,yamagata,2,0,"SUZUKI, NORIKAZU",,1,1,1,46.1,30,4,1,100744,"337,290",66.1,1423753,LDP
2012,yamagata,2,1,"KONDO, YOSUKE",,3,4,2,37.4,47,4,2,81832,"337,290",66.1,10848259,DPJ
2012,yamagata,2,0,"KAWANO, HIROAKI",,11,0,0,12.0,53,4,3,26358,"337,290",66.1,9715645,NIK
2012,yamagata,2,0,"IWAMOTO, KOJI",,2,0,0,4.5,47,4,4,9809,"337,290",66.1,5512681,JCP
2012,yamagata,3,0,"ABE, JUICHI",,99,0,1,36.0,53,5,1,71768,"311,172",65.3,11743907,independent
2012,yamagata,3,1,"KATO, KOICHIA",,1,13,0,35.2,73,5,2,70303,"311,172",65.3,8865701,LDP
2012,yamagata,3,0,"SATO, TAKEHARU",,11,0,0,12.7,45,5,3,25299,"311,172",65.3,9572444,NIK
2012,yamagata,3,1,"YOSHIIZUMI, HIDEO",,9,1,0,11.5,64,5,4,22930,"311,172",65.3,9842028,SDP
2012,yamagata,3,0,"HASEGAWA, TAKESHI",,2,0,0,4.6,34,5,5,9170,"311,172",65.3,1626327,JCP
2012,yamaguchi,1,1,"KOMURA, MASAHIKO",,1,11,1,65.9,70,4,1,133776,"357,488",58.0,7622812,LDP
2012,yamaguchi,1,0,"IIDA, TETSUYA",,12,0,0,17.6,53,4,2,35622,"357,488",58.0,5482404,mirai
2012,yamaguchi,1,0,"TOMURA, GOSHI",,3,0,0,11.7,29,4,3,23813,"357,488",58.0,4311345,DPJ
2012,yamaguchi,1,0,"UONAGA, TOMOYUKI",,2,0,0,4.8,54,4,4,9753,"357,488",58.0,911737,JCP
2012,yamaguchi,2,0,"KISHI, NOBUO",,1,1,1,55.4,53,4,1,105760,"299,363",64.8,9763286,LDP
2012,yamaguchi,2,1,"HIRAOKA, HIDEO",,3,4,0,28.0,58,4,2,53493,"299,363",64.8,6907847,DPJ
2012,yamaguchi,2,0,"HAIOKA, KANA",,11,0,0,12.5,29,4,3,23861,"299,363",64.8,2897526,NIK
2012,yamaguchi,2,0,"AKAMATSU, YOSHIO",,2,0,0,4.1,58,4,4,7894,"299,363",64.8,505468,JCP
2012,yamaguchi,3,1,"KAWAMURA, TAKEO",,1,8,1,70.8,70,3,1,107833,"272,343",58.0,12680023,LDP
2012,yamaguchi,3,1,"NAKAYA, DAISUKE",,3,1,0,18.8,34,3,2,28663,"272,343",58.0,5839150,DPJ
2012,yamaguchi,3,0,"IGARASHI, HITOMI",,2,0,0,10.3,51,3,3,15709,"272,343",58.0,1200400,JCP
2012,yamaguchi,4,1,"ABE, SHINZO",,1,6,1,78.2,58,3,1,118696,"263,255",59.4,6096345,LDP
2012,yamaguchi,4,0,"ZAIMAN, SHINTARO",,3,0,0,12.7,45,3,2,19336,"263,255",59.4,5578476,DPJ
2012,yamaguchi,4,0,"HIGAKI, TOKUO",,2,0,0,9.1,48,3,3,13815,"263,255",59.4,722482,JCP
2012,yamanashi,1,0,"MIYAKAWA, NORIKO",,1,1,1,43.6,33,4,1,54930,"217,046",60.3,10049512,LDP
2012,yamanashi,1,1,"OZAWA, SAKIHITO",,11,7,2,27.3,58,4,2,34414,"217,046",60.3,17092273,NIK
2012,yamanashi,1,1,"SAITO, TSUYOSHI",,3,1,0,20.7,67,4,3,26070,"217,046",60.3,7494217,DPJ
2012,yamanashi,1,0,"UEMURA, MICHITAKA",,2,0,0,8.5,39,4,4,10694,"217,046",60.3,867815,JCP
2012,yamanashi,2,2,"NAGASAKI, KOTARO",,99,1,1,40.5,44,4,1,62135,"232,239",67.8,12688523,independent
2012,yamanashi,2,0,"HORIUCHI, SHOKO",,1,1,2,35.8,47,4,2,55012,"232,239",67.8,11641791,LDP
2012,yamanashi,2,1,"SAKAGUCHI, TAKEHIRO",,3,1,0,19.2,41,4,3,29534,"232,239",67.8,5846678,DPJ
2012,yamanashi,2,0,"WATANABE, MASAYOSHI",,2,0,0,4.5,54,4,4,6924,"232,239",67.8,865456,JCP
2012,yamanashi,3,1,"GOTO, HITOSHI",,3,4,1,33.4,55,4,1,50362,"248,202",62.8,6603104,DPJ
2012,yamanashi,3,0,"NAKATANI, SHINICHI",,1,1,2,33.3,36,4,2,50190,"248,202",62.8,12873576,LDP
2012,yamanashi,3,0,"NAKJIMA, KATSUHITO",,14,1,2,25.6,45,4,3,38620,"248,202",62.8,8470172,your
2012,yamanashi,3,0,"HANADA, HITOSHI",,2,0,0,7.7,51,4,4,11680,"248,202",62.8,1027547,JCP
2014,aichi,1,1,"KUMADA, HIROMICHI",,1,2,1,42.4,50,6,1,73003,,,,LDP
2014,aichi,1,2,"YOSHIDA, TSUNEHIKO",,3,1,0,28.6,40,6,2,49230,,,,DPJ
2014,aichi,1,0,"ONO, HIROMITSU",,2,0,0,11.7,51,6,3,20143,,,,JCP
2014,aichi,1,0,"HIROSAWA, ICHIRO",,100,0,0,10.7,50,6,4,18343,,,,others
2014,aichi,1,0,"MITAMAYA, SOZABURO",,20,0,0,3.7,41,6,5,6422,,,,NG
2014,aichi,1,0,"HIRYAMA, RYOHEI",,9,0,0,3.0,66,6,6,5076,,,,SDP
2014,aichi,2,1,"FURUKAWA, MOTOHISA",,3,6,1,52.9,49,3,1,102058,,,,DPJ
2014,aichi,2,1,"TOGO, TETSUYA",,1,1,0,35.1,43,3,2,67681,,,,LDP
2014,aichi,2,0,"KURODA, JIRO",,2,0,0,12.0,66,3,3,23128,,,,JCP
2014,aichi,3,1,"KONDO, SHOICHI",,3,7,1,41.5,56,5,1,82422,,,,DPJ
2014,aichi,3,1,"IKEDA, YOSHIDTAKA",,1,2,2,36.4,48,5,2,72353,,,,LDP
2014,aichi,3,0,"ISHIKAWA, HISASHI",,2,0,0,11.4,49,5,3,22676,,,,JCP
2014,aichi,3,0,"MASUDA, NARIMI",,100,0,0,7.3,41,5,4,14416,,,,others
2014,aichi,3,0,"IKETA, MAKOTO",,20,0,0,3.5,45,5,5,6984,,,,NG
2014,aichi,4,1,"KUDO, SHOZO",,1,2,1,38.6,50,4,1,66213,,,,LDP
2014,aichi,4,2,"MAKI, YOSHIO",,15,5,2,27.6,56,4,2,47291,,,,ishin-to
2014,aichi,4,0,"TONE, KATSUYUKI",,3,0,0,21.1,44,4,3,36285,,,,DPJ
2014,aichi,4,0,"TAKAHASHI, YUSUKE",,2,0,0,12.7,36,4,4,21828,,,,JCP
2014,aichi,5,1,"AKAMATSU, HIROTAKA",,3,8,1,44.5,66,4,1,84226,,,,DPJ
2014,aichi,5,1,"KANDA, KENJI",,1,2,2,37.9,51,4,2,71616,,,,LDP
2014,aichi,5,0,"FUJII, HIROKI",,2,0,0,12.2,37,4,3,23069,,,,JCP
2014,aichi,5,0,"YASUDA, SHOICHI",,20,0,0,5.4,47,4,4,10231,,,,NG
2014,aichi,6,1,"NIWA, HIDEKI",,1,4,1,52.0,41,3,1,106887,,,,LDP
2014,aichi,6,2,"MORIMOTO, KAZUYOSHI",,3,1,0,32.1,48,3,2,66037,,,,DPJ
2014,aichi,6,0,"YANAGISAWA, KESAMI",,2,0,0,15.9,64,3,3,32607,,,,JCP
2014,aichi,7,2,"YAMAO, SHIORI",,3,2,1,46.6,40,3,1,113474,,,,DPJ
2014,aichi,7,1,"SUZUKI, JUNJI",,1,4,2,44.4,56,3,2,108151,,,,LDP
2014,aichi,7,0,"GOUKON, OSAMU",,2,0,0,9.0,36,3,3,21872,,,,JCP
2014,aichi,8,1,"ITO, TADAHIKO",,1,3,1,47.6,50,3,1,109723,,,,LDP
2014,aichi,8,2,"BANNO, YUTAKA",,3,4,2,43.0,53,3,2,99058,,,,DPJ
2014,aichi,8,0,"NAGATOMO, TADAHIRO",,2,0,0,9.5,55,3,3,21859,,,,JCP
2014,aichi,9,1,"NAGAMASA, YASUMASA",,1,2,1,47.3,57,3,1,98594,,,,LDP
2014,aichi,9,2,"OKAMOTO, MITSUNORI",,3,4,2,41.2,43,3,2,85967,,,,DPJ
2014,aichi,9,0,"WATANABE, HIROSHI",,2,0,0,11.5,34,3,3,24003,,,,JCP
2014,aichi,10,1,"ESAKI, TETSUMA",,1,5,1,44.5,71,4,1,91978,,,,LDP
2014,aichi,10,1,"SUGIMOTO, KATSUMI",,99,2,0,22.1,54,4,2,45702,,,,independent
2014,aichi,10,0,"KOBAYASHI, HIROKO",,3,0,0,21.1,75,4,3,43672,,,,DPJ
2014,aichi,10,0,"ITAKURA, MASAFUMI",,2,0,0,12.3,56,4,4,25376,,,,JCP
2014,aichi,11,1,"FURUMOTO, SHINICHIRO",,3,4,1,52.6,49,3,1,126498,,,,DPJ
2014,aichi,11,1,"YAGI, TETSUYA",,1,2,2,40.4,67,3,2,97167,,,,LDP
2014,aichi,11,0,"MAKITA, MITSUO",,2,0,0,7.0,60,3,3,16883,,,,JCP
2014,aichi,12,1,"SHIGETOKU, KAZUHIKO",,15,2,1,48.5,43,3,1,131618,,,,ishin-to
2014,aichi,12,1,"AOYAMA, SHUHEI",,1,1,2,43.5,37,3,2,118165,,,,LDP
2014,aichi,12,0,"MAKINO, JIRO",,2,0,0,8.0,56,3,3,21637,,,,JCP
2014,aichi,13,1,"ONISHI, KENSUKE",,3,3,1,49.6,43,3,1,116652,,,,DPJ
2014,aichi,13,1,"OMI, SEI",,1,2,2,43.0,56,3,2,101144,,,,LDP
2014,aichi,13,0,"MIYACHI, ISAO",,2,0,0,7.4,60,3,3,17285,,,,JCP
2014,aichi,14,1,"IMAEDA, SOICHIRO",,1,2,1,50.2,30,3,1,77513,,,,LDP
2014,aichi,14,1,"SUZUKI, KATSUMASA",,3,5,2,40.2,71,3,2,62103,,,,DPJ
2014,aichi,14,0,"HAKAMADA, TOMIJI",,2,0,0,9.6,62,3,3,14872,,,,JCP
2014,aichi,15,1,"NEMOTO, YUKINIORI",,1,2,1,52.6,49,3,1,97152,,,,LDP
2014,aichi,15,0,"SEKI, KENICHIRO",,3,0,0,34.9,36,3,2,64480,,,,DPJ
2014,aichi,15,0,"KUSHIDA, SHINGO",,2,0,0,12.5,38,3,3,23143,,,,JCP
2014,akita,1,1,"TOGASHI, HIROYUKI",,1,2,1,47.0,59,4,1,66388,,,,LDP
2014,akita,1,2,"TERADA, MANABU",,3,4,2,40.9,38,4,2,57782,,,,DPJ
2014,akita,1,0,"YAMAUCHI, UMEYOSHI",,2,0,0,8.2,66,4,3,11579,,,,JCP
2014,akita,1,0,"ITO, MASAMICHI",,9,0,0,3.9,63,4,4,5441,,,,SDP
2014,akita,2,1,"KANEDA, KATSUTOSHI",,1,3,1,54.7,65,3,1,82046,,,,LDP
2014,akita,2,0,"MIDORIKAWA, TAKASHI",,3,0,0,37.8,29,3,2,56701,,,,DPJ
2014,akita,2,0,"FUJIMOTO, KANEJI",,2,0,0,7.5,68,3,3,11247,,,,JCP
2014,akita,3,1,"MINORIKAWA, NOBUHIDE",,1,4,1,47.8,50,3,1,94096,,,,LDP
2014,akita,3,1,"MURAOKA, TOSHIHIDE",,15,2,2,44.9,54,3,2,88483,,,,ishin-to
2014,akita,3,0,"WAGATSUMA, KEIKO",,2,0,0,7.3,60,3,3,14333,,,,JCP
2014,aomori,1,1,"TSUSHIMA, JUN",,1,2,1,45.1,48,3,1,66041,,,,LDP
2014,aomori,1,0,"MASUTA, SEKIO",,15,1,2,42.5,57,3,2,62254,,,,ishin-to
2014,aomori,1,0,"YOSHIMATA, YO",,2,0,0,12.5,40,3,3,18274,,,,JCP
2014,aomori,2,1,"ETO, AKINORI",,1,5,1,67.5,59,3,1,81054,,,,LDP
2014,aomori,2,2,"NAKANOWATARI, NORIKO",,15,1,0,23.6,44,3,2,28282,,,,ishin-to
2014,aomori,2,0,"OGASAWARA, RYOKO",,2,0,0,9.0,65,3,3,10775,,,,JCP
2014,aomori,3,1,"OOSHIMA, TADAMORI",,1,11,1,51.2,68,3,1,59280,,,,LDP
2014,aomori,3,2,"TANABU, MASAYO",,3,3,0,42.5,45,3,2,49142,,,,DPJ
2014,aomori,3,0,"MATSUHASHI, MITSUO",,2,0,0,6.3,65,3,3,7311,,,,JCP
2014,aomori,4,1,"KIMURA, TARO",,1,7,1,59.5,49,3,1,79156,,,,LDP
2014,aomori,4,0,"YAMAUCHI, TAKASHI",,3,0,0,28.6,59,3,2,38106,,,,DPJ
2014,aomori,4,0,"CHIBA, KOKI",,2,0,0,11.9,53,3,3,15831,,,,JCP
2014,chiba,1,1,"TAJIMA, KANANE",,3,5,1,41.1,53,4,1,84755,,,,DPJ
2014,chiba,1,1,"KADOYAMA, HIROAKI",,1,2,2,37.3,50,4,2,76937,,,,LDP
2014,chiba,1,1,"TANUMA, TAKASHI",,20,1,0,12.8,38,4,3,26322,,,,NG
2014,chiba,1,0,"YOSHIDA, MASAYOSHI",,2,0,0,8.8,27,4,4,18182,,,,JCP
2014,chiba,2,1,"KOBAYASHI, TAKAYUKI",,1,2,1,54.2,40,3,1,118592,,,,LDP
2014,chiba,2,0,"FUJIMAKI, KENTA",,15,0,0,25.8,31,3,2,56479,,,,ishin-to
2014,chiba,2,0,"KOMATSU, MINORU",,2,0,0,20.0,66,3,3,43622,,,,JCP
2014,chiba,3,1,"MATSUNO, HIROKAZU",,1,6,1,53.4,52,4,1,85277,,,,LDP
2014,chiba,3,2,"OKAJIMA, KAZUMASA",,31,2,0,18.9,57,4,2,30238,,,,seikatsu
2014,chiba,3,0,"AOYAMA, ASUKA",,3,0,0,18.6,32,4,3,29656,,,,DPJ
2014,chiba,3,0,"KABASAWA, YOHEI",,2,0,0,9.1,35,4,4,14611,,,,JCP
2014,chiba,4,1,"NODA, YOSHIHIKO",,3,7,1,51.7,57,4,1,119193,,,,DPJ
2014,chiba,4,0,"KIMURA, TETSUYA",,1,0,0,29.3,45,4,2,67600,,,,LDP
2014,chiba,4,0,"SAITO, KAZUKO",,2,1,2,10.5,40,4,3,24275,,,,JCP
2014,chiba,4,0,"NISHIO, KENICHI",,99,0,0,8.5,64,4,4,19510,,,,independent
2014,chiba,5,1,"SONOURA, KENTARO",,1,3,1,53.8,42,4,1,105941,,,,LDP
2014,chiba,5,2,"MURAKOSHI, HIROTAMI",,3,2,0,29.2,40,4,2,57500,,,,DPJ
2014,chiba,5,0,"ASANO, FUMIKO",,2,0,0,14.3,44,4,3,28055,,,,JCP
2014,chiba,5,0,"ISHIDA, KAZUO",,99,0,0,2.8,77,4,4,5411,,,,independent
2014,chiba,6,1,"WATANABE, HIROMICHI",,1,6,1,45.9,64,4,1,77066,,,,LDP
2014,chiba,6,1,"UBUKATA, YUKIO",,3,5,0,30.0,67,4,2,50323,,,,DPJ
2014,chiba,6,0,"MIWA, YOSHIMI",,2,0,0,15.0,59,4,3,25242,,,,JCP
2014,chiba,6,2,"ENDO, NOBUHIKO",,20,1,0,9.2,51,4,4,15395,,,,NG
2014,chiba,7,1,"SAITO, KEN",,1,3,1,55.1,55,4,1,111030,,,,LDP
2014,chiba,7,0,"ISHIZUKA, SADAMICHI",,15,0,0,24.1,47,4,2,48651,,,,ishin-to
2014,chiba,7,0,"WATABE, TAKAO",,2,0,0,13.5,71,4,3,27306,,,,JCP
2014,chiba,7,0,"ABE, HARUMASA",,9,0,0,7.3,60,4,4,14718,,,,SDP
2014,chiba,8,1,"SAKURADA, YOSHITAKA",,1,6,1,49.2,64,3,1,98569,,,,LDP
2014,chiba,8,2,"OTA, KAZUMI",,15,3,2,34.8,35,3,2,69667,,,,ishin-to
2014,chiba,8,0,"ONOZATO, TEIRYO",,2,0,0,16.0,67,3,3,32118,,,,JCP
2014,chiba,9,1,"AKIMOTO, MASATOSHI",,1,1,1,42.9,39,4,1,85092,,,,LDP
2014,chiba,9,1,"OKUNO, SOICHIRO",,3,3,2,34.6,50,4,2,68564,,,,DPJ
2014,chiba,9,1,"NISHIDA, YUZURU",,20,1,0,12.1,39,4,3,24039,,,,NG
2014,chiba,9,0,"KAMOSHIDA, YASUHIRO",,2,0,0,10.5,59,4,4,20745,,,,JCP
2014,chiba,10,1,"HAYASHI, MOTOO",,1,8,1,55.1,67,3,1,97783,,,,LDP
2014,chiba,10,2,"YATAGAWA, HAJIME",,3,1,0,37.1,51,3,2,65809,,,,DPJ
2014,chiba,10,0,"KASAHARA, MASAMI",,2,0,0,7.9,60,3,3,14049,,,,JCP
2014,chiba,11,1,"MORI, EISUKE",,1,9,1,63.1,66,3,1,110965,,,,LDP
2014,chiba,11,2,"KANECO, KENICHI",,31,1,0,22.1,57,3,2,38783,,,,seikatsu
2014,chiba,11,0,"SHINA, FUMIAKI",,2,0,0,14.8,57,3,3,25997,,,,JCP
2014,chiba,12,1,"HAMADA, YASUKAZU",,1,8,1,74.3,59,2,1,134037,,,,LDP
2014,chiba,12,0,"YONEMOTO, NOBUHISA",,2,0,0,25.7,63,2,2,46397,,,,JCP
2014,chiba,13,1,"SHIRASUKA, TAKAKI",,1,2,1,50.9,39,3,1,96294,,,,LDP
2014,chiba,13,1,"WAKAI, YASUHIKO",,3,3,0,34.2,68,3,2,64725,,,,DPJ
2014,chiba,13,0,"NAKAGAWA, KATSUTOSHI",,2,0,0,14.9,68,3,3,28147,,,,JCP
2014,ehime,1,1,"SHIOZAKI, YASUHISA",,1,7,1,53.6,64,3,1,99900,,,,LDP
2014,ehime,1,2,"NAGAE, TAKAKO",,3,1,0,40.0,54,3,2,74508,,,,DPJ
2014,ehime,1,0,"TANAKA, KATSUHIKO",,2,0,0,6.4,47,3,3,11975,,,,JCP
2014,ehime,2,1,"MURAKAMI, SEIICHIRO",,1,10,1,48.0,62,4,1,57168,,,,LDP
2014,ehime,2,1,"NISHIOKA, SHIN",,99,1,0,25.4,41,4,2,30277,,,,independent
2014,ehime,2,0,"YOKOYAMA, HIROYUKI",,15,0,2,19.1,64,4,3,22677,,,,ishin-to
2014,ehime,2,0,"UEKI, MASAKATSU",,2,0,0,7.5,62,4,4,8912,,,,JCP
2014,ehime,3,1,"SHIRAISHI, TORU",,1,2,1,51.7,58,3,1,64929,,,,LDP
2014,ehime,3,2,"SHIRAISHI, YOICHI",,3,1,0,41.9,51,3,2,52602,,,,DPJ
2014,ehime,3,0,"ISHIKI, KAZUMASA",,2,0,0,6.5,64,3,3,8176,,,,JCP
2014,ehime,4,1,"YAMAMOTO, KOICHI",,1,8,1,47.1,67,4,1,66954,,,,LDP
2014,ehime,4,1,"SAKURAUCHI, FUMIKI",,20,1,0,33.5,49,4,2,47637,,,,NG
2014,ehime,4,0,"MORI, NATSUE",,15,0,0,14.2,33,4,3,20222,,,,ishin-to
2014,ehime,4,0,"NISHII, NAOHITO",,2,0,0,5.1,57,4,4,7285,,,,JCP
2014,Fukui,1,1,"INADA, TOMOMI",,1,4,1,64.8,55,3,1,116855,,,,LDP
2014,Fukui,1,0,"SUZUKI, KOJI",,15,0,0,26.5,41,3,2,47802,,,,ishin-to
2014,Fukui,1,0,"KANEMOTO, YUKIE",,2,0,0,8.6,56,3,3,15561,,,,JCP
2014,Fukui,2,1,"TAKAGI, TSUYOSHI",,1,6,1,61.5,58,3,1,83086,,,,LDP
2014,Fukui,2,0,"TSUJI, KAZUNORI",,3,0,0,31.1,49,3,2,42032,,,,DPJ
2014,Fukui,2,0,"UNO, KUNIHIRO",,2,0,0,7.4,63,3,3,9941,,,,JCP
2014,fukuoka,1,1,"INOUE, TAKAHIRO",,99,2,1,36.3,52,6,1,59712,,,,independent
2014,fukuoka,1,2,"YAMAMOTO, GOSEI",,3,1,0,26.2,42,6,2,42960,,,,DPJ
2014,fukuoka,1,1,"SHINKAI, YUJI",,99,1,0,18.9,46,6,3,31087,,,,independent
2014,fukuoka,1,0,"HIEJIMA, TOSHIKAZU",,2,0,0,11.5,67,6,4,18906,,,,JCP
2014,fukuoka,1,0,"KANAIDE, KOKO",,99,0,0,4.1,67,6,5,6764,,,,independent
2014,fukuoka,1,0,"AKAISHI, KENTARO",,100,0,0,3.0,42,6,6,4883,,,,others
2014,fukuoka,2,1,"ONIKI, MAKOTO",,1,2,1,49.5,42,4,1,102241,,,,LDP
2014,fukuoka,2,2,"INATOMI, SHUJI",,3,1,0,40.4,44,4,2,83535,,,,DPJ
2014,fukuoka,2,0,"KURAMOTO, TATSUO",,2,0,0,8.3,47,4,3,17200,,,,JCP
2014,fukuoka,2,0,"NAKAMURA, NOBUHISA",,99,0,0,1.8,52,4,4,3682,,,,independent
2014,fukuoka,3,1,"KOGA, ATSUSHI",,1,2,1,57.4,42,3,1,114093,,,,LDP
2014,fukuoka,3,2,"FUJITA, KAZUE",,3,2,0,32.9,65,3,2,65395,,,,DPJ
2014,fukuoka,3,0,"KAWAHARA, ASUHIRO",,2,0,0,9.7,33,3,3,19164,,,,JCP
2014,fukuoka,4,1,"MIYAUCHI, HIDEKI",,1,2,1,53.9,52,3,1,91222,,,,LDP
2014,fukuoka,4,1,"KAWANO, MASAMI",,15,2,2,32.3,53,3,2,54663,,,,ishin-to
2014,fukuoka,4,0,"SHINDOME, KIYOTAKA",,2,0,0,13.8,59,3,3,23285,,,,JCP
2014,fukuoka,5,1,"HARADA, YOSHIAKI",,1,7,1,54.5,70,3,1,113736,,,,LDP
